Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Minnesota,US,2020-05-24 02:32:48,45.6945,-93.9002,19845,861,13485.0,5499.0,27,351.88466197794475,189493.0,2534.0,4.3386243386243395,84000027,USA,3360.024200160578,12.768959435626106
Mississippi,US,2020-05-24 02:32:48,32.7416,-89.6787,13005,616,7681.0,4708.0,28,436.9740896709137,134220.0,1996.0,4.736639753940792,84000028,USA,4509.85484933718,15.34794309880815
Missouri,US,2020-05-24 02:32:48,38.4561,-92.2884,11966,682,,11284.0,29,194.96766397911307,148304.0,,5.699481865284973,84000029,USA,2416.386799160821,
Montana,US,2020-05-24 02:32:48,46.9219,-110.4544,479,16,441.0,22.0,30,44.81753928318136,32652.0,65.0,3.3402922755741127,84000030,USA,3055.0778552702245,13.569937369519833
Nebraska,US,2020-05-24 02:32:48,41.1254,-98.2681,11963,147,,11816.0,31,618.4320991228324,79982.0,,1.2287887653598597,84000031,USA,4134.701676171728,
Nevada,US,2020-05-24 02:32:48,38.3135,-117.0554,7526,387,359.0,6780.0,32,244.33827377574383,107047.0,,5.142173797501993,84000032,USA,3475.3759225182102,
New Hampshire,US,2020-05-24 02:32:48,43.4525,-71.5639,4089,208,2197.0,1684.0,33,300.7256689105258,59539.0,419.0,5.086818292981169,84000033,USA,4378.798141663927,10.24700415749572
New Jersey,US,2020-05-24 02:32:48,40.2989,-74.521,153140,11082,24762.0,117296.0,34,1724.1243432081505,578735.0,,7.236515606634453,84000034,USA,6515.679128683354,
New Mexico,US,2020-05-24 02:32:48,34.8405,-106.2485,6625,302,2149.0,4174.0,35,315.95327992888315,158383.0,1139.0,4.558490566037737,84000035,USA,7553.453333581327,17.192452830188678
New York,US,2020-05-24 02:32:48,42.1657,-74.9481,359926,29031,63292.0,267603.0,36,1850.1805402106072,1652061.0,77034.0,8.065824641731911,84000036,USA,8492.332072261732,21.40273278396115
North Carolina,US,2020-05-24 02:32:48,35.6301,-79.8064,22864,778,11637.0,10449.0,37,217.9997795593552,329582.0,,3.4027291812456264,84000037,USA,3142.44241369539,
North Dakota,US,2020-05-24 02:32:48,47.5289,-99.784,2365,52,1451.0,862.0,38,310.3422031278295,64148.0,150.0,2.1987315010570825,84000038,USA,8417.687799680341,6.342494714587738
Northern Mariana Islands,US,2020-05-24 02:32:48,15.0979,145.6739,22,2,13.0,7.0,69,39.895546206296245,4318.0,,9.090909090909092,580,MNP,7830.407659944872,
Ohio,US,2020-05-24 02:32:48,40.3888,-82.7649,31408,1956,,29452.0,39,268.69476691960887,316494.0,5437.0,6.2277126846663275,84000039,USA,2707.5993874635337,17.310876209882828
Oklahoma,US,2020-05-24 02:32:48,35.5653,-96.9289,5960,311,4645.0,1004.0,40,150.6202597896219,160903.0,926.0,5.218120805369128,84000040,USA,4066.317392773412,15.536912751677852
Oregon,US,2020-05-24 02:32:48,44.572,-122.0709,3888,147,1376.0,2365.0,41,92.18213463760306,110207.0,740.0,3.780864197530864,84000041,USA,2612.9414897135603,19.032921810699587
Pennsylvania,US,2020-05-24 02:32:48,40.5908,-77.2098,71009,5112,39519.0,26378.0,42,554.6716217300296,388452.0,,7.19908743962033,84000042,USA,3034.3097467120147,
Puerto Rico,US,2020-05-24 02:32:48,18.2208,-66.5901,3100,127,,2973.0,72,105.67912816764664,3100.0,,4.096774193548387,630,PRI,105.67912816764664,
Rhode Island,US,2020-05-24 02:32:48,41.6809,-71.5118,13952,597,1106.0,12249.0,44,1317.0203547232718,130132.0,1557.0,4.278956422018348,84000044,USA,12284.008945014966,11.159690366972477
South Carolina,US,2020-05-24 02:32:48,33.8569,-80.945,9895,425,5743.0,3727.0,45,192.18391233228337,158910.0,1534.0,4.295098534613441,84000045,USA,3086.4017694515564,15.502779181404751
South Dakota,US,2020-05-24 02:32:48,44.2998,-99.4388,4464,50,3336.0,1078.0,46,504.6012079230528,33528.0,358.0,1.1200716845878136,84000046,USA,3789.934878862929,8.019713261648745
Tennessee,US,2020-05-24 02:32:48,35.7478,-86.6923,19785,329,12745.0,6711.0,47,289.7129286792224,373758.0,1573.0,1.6628759160980542,84000047,USA,5472.960565948386,7.950467525903464
Texas,US,2020-05-24 02:32:48,31.0545,-97.5635,54776,1478,32277.0,21021.0,48,188.9095902966356,762706.0,,2.698262012560245,84000048,USA,2630.3942963485056,
Utah,US,2020-05-24 02:32:48,40.15,-111.8624,8260,97,4898.0,3265.0,49,257.64529666327513,190779.0,1053.0,1.1743341404358354,84000049,USA,5950.764170959195,12.748184019370461
Vermont,US,2020-05-24 02:32:48,44.0459,-72.7107,954,54,837.0,63.0,50,152.88731051348663,27424.0,,5.660377358490566,84000050,USA,4394.949269939053,
Virgin Islands,US,2020-05-24 02:32:48,18.3358,-64.8963,69,6,61.0,2.0,78,64.32486855352947,1412.0,,8.695652173913043,850,VIR,1316.3291941678785,
Virginia,US,2020-05-24 02:32:48,37.7693,-78.17,35749,1159,5047.0,29543.0,51,418.8263185870713,232470.0,6431.0,3.242048728635766,84000051,USA,2723.560219361002,17.989314386416407
Washington,US,2020-05-24 02:32:48,47.4009,-121.4905,19265,1050,,18215.0,53,252.99107945443225,308358.0,3230.0,5.450298468725668,84000053,USA,4049.406866255376,16.766156241889437
West Virginia,US,2020-05-24 02:32:48,38.4912,-80.9545,1705,72,1110.0,523.0,54,95.13728505529959,83744.0,,4.222873900293255,84000054,USA,4672.830967548979,
Wisconsin,US,2020-05-24 02:32:48,44.2685,-89.6165,14877,507,8688.0,5682.0,55,255.5116983721928,194206.0,2292.0,3.407945150231902,84000055,USA,3335.477911814887,15.40633192175842
Wyoming,US,2020-05-24 02:32:48,42.756,-107.3025,813,12,551.0,250.0,56,140.47297752605144,20034.0,77.0,1.4760147601476017,84000056,USA,3461.5444425054297,9.47109471094711
Alabama,US,2020-05-25 02:32:50,32.3182,-86.9023,14478,551,7951.0,5976.0,1,295.27745740778704,185799.0,1612.0,3.8057742782152233,84000001,USA,3789.353246920114,11.134134548970852
Alaska,US,2020-05-25 02:32:50,61.3707,-152.4044,407,10,358.0,39.0,2,55.635675180610896,43507.0,,2.457002457002457,84000002,USA,5947.275970719505,
American Samoa,US,2020-05-25 02:32:50,-14.271,-170.132,0,0,,0.0,60,0.0,124.0,,,16,ASM,222.85724555633442,
Arizona,US,2020-05-25 02:32:50,33.7298,-111.4312,16377,801,4132.0,11444.0,4,224.99844409392483,183641.0,1945.0,4.891005678695731,84000004,USA,2522.985850390941,11.876412041277401
Arkansas,US,2020-05-25 02:32:50,34.9697,-92.3731,5922,116,4148.0,1658.0,5,196.23540826375736,108581.0,598.0,1.9587977034785544,84000005,USA,3598.0136549623503,10.097939885173927
California,US,2020-05-25 02:32:50,36.1162,-119.6816,94020,3754,,90266.0,6,237.95168396371932,1582745.0,,3.9927674962773883,84000006,USA,4005.7098280701643,
Colorado,US,2020-05-25 02:32:50,39.0598,-105.3111,24174,1332,3640.0,19202.0,8,419.7796183051281,150051.0,4105.0,5.5100521221146685,84000008,USA,2605.623873016579,16.981054024985518
Connecticut,US,2020-05-25 02:32:50,41.5978,-72.7554,40468,3693,7127.0,29648.0,9,1135.0558875063914,214136.0,12538.0,9.125728971038846,84000009,USA,6006.136392385802,30.98250469506771
Delaware,US,2020-05-25 02:32:50,39.3185,-75.5071,8809,326,4598.0,3885.0,10,904.6339770211264,51870.0,,3.7007605857645585,84000010,USA,5326.752683401728,
Diamond Princess,US,2020-05-25 02:32:50,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-05-25 02:32:50,38.8974,-77.0268,8110,432,1075.0,6603.0,11,1149.1337571856286,51991.0,,5.326757090012331,84000011,USA,7366.783374825894,
Florida,US,2020-05-25 02:32:50,27.7663,-81.6868,50867,2237,,48630.0,12,236.8359385348652,871235.0,9638.0,4.397743134055478,84000012,USA,4056.456227208667,18.947451196256907
Georgia,US,2020-05-25 02:32:50,33.0406,-83.6431,42902,1827,,41075.0,13,404.0716848146674,481954.0,7439.0,4.258542725280873,84000013,USA,4539.27473738213,17.339517971190155
Grand Princess,US,2020-05-25 02:32:50,,,103,3,,100.0,99999,,,,2.9126213592233015,84099999,USA,,
Guam,US,2020-05-25 02:32:50,13.4443,144.7937,166,5,138.0,23.0,66,101.07837227286291,5569.0,,3.0120481927710845,316,GUM,3390.9967179974306,
Hawaii,US,2020-05-25 02:32:50,21.0943,-157.4983,643,17,589.0,37.0,15,45.41370971387244,49572.0,84.0,2.6438569206842923,84000015,USA,3501.16394702346,13.063763608087092
Idaho,US,2020-05-25 02:32:50,44.2405,-114.4788,2626,79,1755.0,792.0,16,146.9448509147681,41406.0,225.0,3.0083777608530085,84000016,USA,2316.983433730726,8.568164508758569
Illinois,US,2020-05-25 02:32:50,40.3495,-88.9861,110304,4856,,105448.0,17,870.4668413482167,747921.0,,4.402378880185669,84000017,USA,5902.237728894687,
Indiana,US,2020-05-25 02:32:50,39.8494,-86.2583,31376,1976,,29400.0,18,466.05732820040464,220801.0,5285.0,6.297807241203468,84000018,USA,3279.7655572404883,16.844084650688426
Iowa,US,2020-05-25 02:32:50,42.0115,-93.2105,17251,456,9318.0,7477.0,19,546.7707531053194,127756.0,,2.643325024636253,84000019,USA,4049.228701740373,
Kansas,US,2020-05-25 02:32:50,38.5266,-96.7265,9004,205,485.0,8314.0,20,309.0638358927325,76434.0,787.0,2.2767658818302983,84000020,USA,2623.6100880303325,8.74055975122168
Kentucky,US,2020-05-25 02:32:50,37.6681,-84.6701,8571,391,3102.0,5078.0,21,191.84483734597407,169856.0,2131.0,4.561894761404737,84000021,USA,3801.8897085798358,24.862909812157273
Louisiana,US,2020-05-25 02:32:50,31.1695,-91.8678,37169,2691,26249.0,8229.0,22,799.5406980821264,316036.0,,7.2399042212596525,84000022,USA,6798.236273751859,
Maine,US,2020-05-25 02:32:50,44.6939,-69.3819,2055,78,1263.0,714.0,23,152.87767108164485,37505.0,252.0,3.7956204379562037,84000023,USA,2790.110488524132,12.262773722627735
Maryland,US,2020-05-25 02:32:50,39.0639,-76.8021,46313,2277,3319.0,40717.0,24,766.0511307247489,240362.0,7939.0,4.916546110163453,84000024,USA,3975.7645128422278,17.142055146503147
Massachusetts,US,2020-05-25 02:32:50,42.2302,-71.5301,92675,6372,,86303.0,25,1344.5768540108,532373.0,9308.0,6.875640679794983,84000025,USA,7723.9429565718,10.043701106015646
Michigan,US,2020-05-25 02:32:50,43.3266,-84.5361,54679,5228,33168.0,16283.0,26,547.5095918565771,451232.0,,9.561257521169004,84000026,USA,4518.25834694539,
Minnesota,US,2020-05-25 02:32:50,45.6945,-93.9002,20573,878,14115.0,5580.0,27,364.7933056624971,197964.0,2588.0,4.267729548437273,84000027,USA,3510.229036220803,12.579594614300294
Mississippi,US,2020-05-25 02:32:50,32.7416,-89.6787,13260,625,7681.0,4954.0,28,445.5422090762257,137902.0,2023.0,4.71342383107089,84000028,USA,4633.571773456235,15.256410256410255
Missouri,US,2020-05-25 02:32:50,38.4561,-92.2884,12149,686,,11463.0,29,197.94936901907445,151619.0,,5.646555272038852,84000029,USA,2470.399652753564,
Montana,US,2020-05-25 02:32:50,46.9219,-110.4544,479,16,441.0,22.0,30,44.81753928318136,33381.0,65.0,3.3402922755741127,84000030,USA,3123.28659459682,13.569937369519833
Nebraska,US,2020-05-25 02:32:50,41.1254,-98.2681,12134,147,,11987.0,31,627.2720129362575,83205.0,,1.2114718971485083,84000031,USA,4301.315958163945,
Nevada,US,2020-05-25 02:32:50,38.3135,-117.0554,7881,380,359.0,7142.0,32,255.86366404818455,110281.0,,4.821723131582287,84000032,USA,3580.370604605741,
New Hampshire,US,2020-05-25 02:32:50,43.4525,-71.5639,4149,209,2197.0,1743.0,33,305.1383713156693,59539.0,419.0,5.037358399614365,84000033,USA,4378.798141663927,10.09881899252832
New Jersey,US,2020-05-25 02:32:50,40.2989,-74.521,154154,11138,25040.0,117976.0,34,1735.5404466691211,603807.0,,7.225242290177356,84000034,USA,6797.951856467831,
New Mexico,US,2020-05-25 02:32:50,34.8405,-106.2485,6943,317,2357.0,4269.0,35,331.1190373654695,169119.0,1139.0,4.565749675932594,84000035,USA,8065.464565780041,16.405012242546448
New York,US,2020-05-25 02:32:50,42.1657,-74.9481,361515,29141,64080.0,268294.0,36,1858.3487105522736,1699826.0,77295.0,8.060799690192663,84000036,USA,8737.865524980234,21.380855566159077
North Carolina,US,2020-05-25 02:32:50,35.6301,-79.8064,23365,784,11637.0,10944.0,37,222.7766291726878,336656.0,,3.355446180184036,84000037,USA,3209.8903860800506,
North Dakota,US,2020-05-25 02:32:50,47.5289,-99.784,2418,53,1496.0,869.0,38,317.29701782794575,65488.0,152.0,2.1918941273779984,84000038,USA,8593.5265109663,6.2861869313482215
Northern Mariana Islands,US,2020-05-25 02:32:50,15.0979,145.6739,22,2,13.0,7.0,69,39.895546206296245,4757.0,,9.090909090909092,580,MNP,8626.505150152328,
Ohio,US,2020-05-25 02:32:50,40.3888,-82.7649,31911,1969,,29942.0,39,272.99792114020755,324553.0,5476.0,6.170286108238537,84000039,USA,2776.543959757381,17.160226881012818
Oklahoma,US,2020-05-25 02:32:50,35.5653,-96.9289,6037,311,4688.0,1038.0,40,152.56619267616568,160980.0,938.0,5.1515653470266685,84000040,USA,4068.263325659956,15.537518635083652
Oregon,US,2020-05-25 02:32:50,44.572,-122.0709,3927,148,1376.0,2403.0,41,93.10680111159135,112195.0,742.0,3.7687802393684753,84000041,USA,2660.0757704901944,18.894830659536538
Pennsylvania,US,2020-05-25 02:32:50,40.5908,-77.2098,71563,5136,40627.0,25800.0,42,558.9990742844725,396095.0,,7.176893087209871,84000042,USA,3094.0114071336884,
Puerto Rico,US,2020-05-25 02:32:50,18.2208,-66.5901,3189,127,,3062.0,72,108.71314184729843,3189.0,,3.982439636249608,630,PRI,108.71314184729843,
Rhode Island,US,2020-05-25 02:32:50,41.6809,-71.5118,14065,608,1119.0,12338.0,44,1327.68716235542,132701.0,1580.0,4.322787060078208,84000044,USA,12526.513624722827,11.233558478492712
South Carolina,US,2020-05-25 02:32:50,33.8569,-80.945,10096,435,5743.0,3918.0,45,196.08779978845203,163947.0,1534.0,4.308637083993661,84000045,USA,3184.232023763604,15.194136291600636
South Dakota,US,2020-05-25 02:32:50,44.2998,-99.4388,4563,50,3371.0,1142.0,46,515.7919605181205,34905.0,364.0,1.0957703265395573,84000046,USA,3945.588074048871,7.977207977207978
Tennessee,US,2020-05-25 02:32:50,35.7478,-86.6923,20111,336,12837.0,6938.0,47,294.48656601808653,383576.0,1583.0,1.6707274625826662,84000047,USA,5616.726122368533,7.871314206155835
Texas,US,2020-05-25 02:32:50,31.0545,-97.5635,55861,1528,33385.0,20948.0,48,192.6515010873441,763766.0,,2.735360985302805,84000048,USA,2634.049987996571,
Utah,US,2020-05-25 02:32:50,40.15,-111.8624,8392,97,5081.0,3214.0,49,261.76263070196177,194433.0,688.0,1.1558627264061008,84000049,USA,6064.739463211932,8.198284080076263
Vermont,US,2020-05-25 02:32:50,44.0459,-72.7107,956,54,839.0,63.0,50,153.20782898416482,28590.0,,5.648535564853558,84000050,USA,4581.8115383444265,
Virgin Islands,US,2020-05-25 02:32:50,18.3358,-64.8963,69,6,61.0,2.0,78,64.32486855352947,1412.0,,8.695652173913043,850,VIR,1316.3291941678785,
Virginia,US,2020-05-25 02:32:50,37.7693,-78.17,36244,1171,5102.0,29971.0,51,424.6256144471121,244085.0,6453.0,3.230879593863812,84000051,USA,2859.638646460748,17.804326233307577
Washington,US,2020-05-25 02:32:50,47.4009,-121.4905,19828,1061,,18767.0,53,260.38448603283064,316276.0,3256.0,5.351018761347589,84000053,USA,4153.387316144823,16.421222513617106
West Virginia,US,2020-05-25 02:32:50,38.4912,-80.9545,1759,72,1121.0,566.0,54,98.15043074033548,85694.0,,4.093234792495736,84000054,USA,4781.639006175274,
Wisconsin,US,2020-05-25 02:32:50,44.2685,-89.6165,15277,510,8999.0,5768.0,55,262.38167749089126,201483.0,2315.0,3.338351770635596,84000055,USA,3460.460006931809,15.153498723571381
Wyoming,US,2020-05-25 02:32:50,42.756,-107.3025,838,12,556.0,270.0,56,144.79256478085006,20034.0,78.0,1.431980906921241,84000056,USA,3461.5444425054297,9.307875894988069
Alabama,US,2020-05-26 02:32:41,32.3182,-86.9023,14986,566,7951.0,6469.0,1,305.63806994841116,190315.0,1629.0,3.7768584011744295,84000001,USA,3881.456645017474,10.870145469104498
Alaska,US,2020-05-26 02:32:41,61.3707,-152.4044,408,10,361.0,37.0,2,55.77237217122664,44472.0,,2.4509803921568634,84000002,USA,6079.1885666637045,
American Samoa,US,2020-05-26 02:32:41,-14.271,-170.132,0,0,,0.0,60,0.0,124.0,,,16,ASM,222.85724555633442,
Arizona,US,2020-05-26 02:32:41,33.7298,-111.4312,16575,807,4204.0,11564.0,4,227.71870372209827,187782.0,1961.0,4.868778280542986,84000004,USA,2579.877744937741,11.831070889894422
Arkansas,US,2020-05-26 02:32:41,34.9697,-92.3731,6029,117,4249.0,1663.0,5,199.7810328304953,111622.0,605.0,1.9406203350472715,84000005,USA,3698.782293349733,10.034831647039312
California,US,2020-05-26 02:32:41,36.1162,-119.6816,96400,3769,,92631.0,6,243.97513650396232,1644102.0,,3.9097510373443978,84000006,USA,4160.9959530750775,
Colorado,US,2020-05-26 02:32:41,39.0598,-105.3111,24256,1333,3666.0,19257.0,8,421.2035418883588,150308.0,4119.0,5.495547493403693,84000008,USA,2610.086657905485,16.9813654353562
Connecticut,US,2020-05-26 02:32:41,41.5978,-72.7554,40873,3742,7127.0,30004.0,9,1146.4154218159715,221726.0,12538.0,9.155188021432242,84000009,USA,6219.022479817194,30.675507058449345
Delaware,US,2020-05-26 02:32:41,39.3185,-75.5071,8965,332,4693.0,3940.0,10,920.6542858433872,53896.0,,3.7032905744562186,84000010,USA,5534.8113095164745,
Diamond Princess,US,2020-05-26 02:32:41,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-05-26 02:32:41,38.8974,-77.0268,8225,440,1080.0,6705.0,11,1165.4285022012075,40803.0,,5.349544072948328,84000011,USA,5781.517224962416,
Florida,US,2020-05-26 02:32:41,27.7663,-81.6868,51746,2252,,49494.0,12,240.92854847789602,908235.0,9681.0,4.352027209832643,84000012,USA,4228.727635504616,18.708692459320527
Georgia,US,2020-05-26 02:32:41,33.0406,-83.6431,43400,1848,,41552.0,13,408.76208850302004,513545.0,7475.0,4.258064516129032,84000013,USA,4836.813980190862,17.223502304147466
Grand Princess,US,2020-05-26 02:32:41,,,103,3,,100.0,99999,,,,2.9126213592233015,84099999,USA,,
Guam,US,2020-05-26 02:32:41,13.4443,144.7937,166,5,138.0,23.0,66,101.07837227286291,5569.0,,3.0120481927710845,316,GUM,3390.9967179974306,
Hawaii,US,2020-05-26 02:32:41,21.0943,-157.4983,643,17,591.0,35.0,15,45.41370971387244,50371.0,84.0,2.6438569206842923,84000015,USA,3557.595601862315,13.063763608087092
Idaho,US,2020-05-26 02:32:41,44.2405,-114.4788,2626,79,1755.0,792.0,16,146.9448509147681,41406.0,225.0,3.0083777608530085,84000016,USA,2316.983433730726,8.568164508758569
Illinois,US,2020-05-26 02:32:41,40.3495,-88.9861,112017,4885,,107132.0,17,883.9850247253336,769564.0,,4.360945213672925,84000017,USA,6073.0340177627195,
Indiana,US,2020-05-26 02:32:41,39.8494,-86.2583,31715,1984,,29731.0,18,471.0928150138907,226251.0,5285.0,6.2557149613747445,84000018,USA,3360.719548784732,16.66403909821851
Iowa,US,2020-05-26 02:32:41,42.0115,-93.2105,17557,456,9377.0,7724.0,19,556.469428570523,132715.0,,2.5972546562624594,84000019,USA,4206.40429530882,
Kansas,US,2020-05-26 02:32:41,38.5266,-96.7265,9125,207,493.0,8425.0,20,313.2171815327836,81399.0,800.0,2.2684931506849315,84000020,USA,2794.034559954746,8.767123287671232
Kentucky,US,2020-05-26 02:32:41,37.6681,-84.6701,8571,391,3102.0,5078.0,21,191.84483734597407,169856.0,2131.0,4.561894761404737,84000021,USA,3801.8897085798358,24.862909812157273
Louisiana,US,2020-05-26 02:32:41,31.1695,-91.8678,37809,2691,28700.0,6418.0,22,813.3077094833627,330898.0,,7.117353011187812,84000022,USA,7117.932091634949,
Maine,US,2020-05-26 02:32:41,44.6939,-69.3819,2074,78,1290.0,706.0,23,154.29113860016128,37524.0,257.0,3.7608486017357765,84000023,USA,2791.5239560426476,12.391513982642238
Maryland,US,2020-05-26 02:32:41,39.0639,-76.8021,47152,2302,3329.0,41521.0,24,779.9288086699926,249577.0,8092.0,4.882083474720054,84000024,USA,4128.1873999285435,17.161520190023754
Massachusetts,US,2020-05-26 02:32:41,42.2302,-71.5301,93271,6416,,86855.0,25,1353.2239304067045,540561.0,9339.0,6.878879823310567,84000025,USA,7842.738697393385,10.012758520869292
Michigan,US,2020-05-26 02:32:41,43.3266,-84.5361,54881,5241,33168.0,16472.0,26,549.5322502364859,472860.0,,9.549753102166504,84000026,USA,4734.8229778397745,
Minnesota,US,2020-05-26 02:32:41,45.6945,-93.9002,21315,890,14816.0,5609.0,27,377.9501924948294,204059.0,2676.0,4.1754632887637815,84000027,USA,3618.303463772104,12.554539057002113
Mississippi,US,2020-05-26 02:32:41,32.7416,-89.6787,13458,635,9401.0,3422.0,28,452.19510179093857,143917.0,2046.0,4.71838311784812,84000028,USA,4835.678590016831,15.202853321444492
Missouri,US,2020-05-26 02:32:41,38.4561,-92.2884,12476,689,,11787.0,29,203.277333762612,157385.0,,5.522603398525169,84000029,USA,2564.347801717593,
Montana,US,2020-05-26 02:32:41,46.9219,-110.4544,479,16,441.0,22.0,30,44.81753928318136,33682.0,65.0,3.3402922755741127,84000030,USA,3151.449599449091,13.569937369519833
Nebraska,US,2020-05-26 02:32:41,41.1254,-98.2681,12362,147,,12215.0,31,639.058564687491,85732.0,,1.1891279728199322,84000031,USA,4431.950240073449,
